,SNo,Date,Country,RegionCode,RegionName,Latitude,Longitude,HospitalizedPatients,IntensiveCarePatients,TotalHospitalizedPatients,HomeConfinement,CurrentPositiveCases,NewPositiveCases,Recovered,Deaths,TotalPositiveCases
5657,5657,2020-11-19T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8291,915,9206,146374,155580,7453,172847,20015,348442
5658,5658,2020-11-19T17:00:00,ITA,11,Marche,43.61675973,13.5188753,526,78,604,14252,14856,667,9095,1150,25101
5659,5659,2020-11-19T17:00:00,ITA,14,Molise,41.55774754,14.65916051,66,8,74,2125,2199,154,1237,84,3520
5660,5660,2020-11-19T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,469,39,508,10696,11204,696,7739,438,19381
5661,5661,2020-11-19T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,407,39,446,2540,2986,266,9985,556,13527
5662,5662,2020-11-19T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,5147,390,5537,71700,77237,5349,57609,5331,140177
5663,5663,2020-11-19T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1324,200,1524,26976,28500,1263,9734,1113,39347
5664,5664,2020-11-19T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,517,67,584,10808,11392,479,5243,362,16997
5665,5665,2020-11-19T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1532,240,1772,31809,33581,1871,13763,1055,48399
5666,5666,2020-11-19T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1814,287,2101,52023,54124,1972,32480,2073,88677
5667,5667,2020-11-19T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,369,75,444,10941,11385,556,8889,293,20567
5668,5668,2020-11-19T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,144,12,156,1879,2035,91,3371,271,5677
5669,5669,2020-11-19T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2121,279,2400,64182,66582,3753,43052,3057,112691
5670,5670,2020-11-20T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,661,75,736,14642,15378,705,6430,739,22547
5671,5671,2020-11-20T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,154,27,181,4762,4943,219,1055,104,6102
5672,5672,2020-11-20T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,415,46,461,8906,9367,515,3447,213,13027
5673,5673,2020-11-20T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2244,201,2445,96547,98992,4226,29293,1217,129502
5674,5674,2020-11-20T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2534,244,2778,60156,62934,2533,32145,5265,100344
5675,5675,2020-11-20T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,505,54,559,11616,12175,1018,10157,608,22940
5676,5676,2020-11-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3202,337,3539,74207,77746,2667,17782,1921,97449
5677,5677,2020-11-20T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1290,120,1410,14544,15954,761,28594,2207,46755
5678,5678,2020-11-20T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8304,930,9234,150407,159641,9221,177832,20190,357663
5679,5679,2020-11-20T17:00:00,ITA,11,Marche,43.61675973,13.5188753,542,81,623,14354,14977,512,9475,1161,25613
5680,5680,2020-11-20T17:00:00,ITA,14,Molise,41.55774754,14.65916051,52,8,60,2111,2171,139,1402,86,3659
5681,5681,2020-11-20T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,468,38,506,11005,11511,736,8160,446,20117
5682,5682,2020-11-20T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,417,38,455,2549,3004,234,10194,563,13761
5683,5683,2020-11-20T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,5225,393,5618,70927,76545,3861,62074,5419,144038
5684,5684,2020-11-20T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1408,202,1610,27824,29434,1456,10240,1129,40803
5685,5685,2020-11-20T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,526,69,595,11049,11644,581,5567,367,17578
5686,5686,2020-11-20T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1537,242,1779,32977,34756,1634,14179,1098,50033
5687,5687,2020-11-20T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1792,295,2087,51782,53869,2207,34894,2121,90884
5688,5688,2020-11-20T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,363,71,434,10934,11368,394,9279,314,20961
5689,5689,2020-11-20T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,148,10,158,1922,2080,155,3474,278,5832
5690,5690,2020-11-20T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2170,267,2437,66250,68687,3468,44349,3123,116159
5691,5691,2020-11-21T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,676,73,749,14848,15597,541,6717,774,23088
5692,5692,2020-11-21T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,157,24,181,4989,5170,260,1082,110,6362
5693,5693,2020-11-21T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,426,45,471,9317,9788,425,3447,217,13452
5694,5694,2020-11-21T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2260,198,2458,98677,101135,3554,30672,1249,133056
5695,5695,2020-11-21T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2594,241,2835,62245,65080,2723,32672,5312,103064
5696,5696,2020-11-21T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,509,55,564,12193,12757,1043,10593,633,23983
5697,5697,2020-11-21T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3257,337,3594,76282,79876,2658,18273,1958,100107
5698,5698,2020-11-21T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1241,119,1360,14513,15873,761,29416,2227,47516
5699,5699,2020-11-21T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8314,936,9250,153435,162685,8853,183472,20359,366516
5700,5700,2020-11-21T17:00:00,ITA,11,Marche,43.61675973,13.5188753,544,86,630,14492,15122,452,9775,1168,26065
5701,5701,2020-11-21T17:00:00,ITA,14,Molise,41.55774754,14.65916051,51,9,60,2248,2308,157,1416,92,3816
5702,5702,2020-11-21T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,450,39,489,11186,11675,548,8528,462,20665
5703,5703,2020-11-21T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,413,40,453,2249,2702,212,10694,577,13973
5704,5704,2020-11-21T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,5150,390,5540,70552,76092,2896,65346,5496,146934
5705,5705,2020-11-21T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1432,197,1629,28791,30420,1377,10612,1148,42180
5706,5706,2020-11-21T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,504,70,574,11340,11914,511,5796,379,18089
5707,5707,2020-11-21T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1568,242,1810,34431,36241,1838,14489,1141,51871
5708,5708,2020-11-21T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1798,296,2094,51046,53140,1892,37471,2165,92776
5709,5709,2020-11-21T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,370,75,445,10978,11423,408,9623,323,21369
5710,5710,2020-11-21T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,149,11,160,1841,2001,91,3641,281,5923
5711,5711,2020-11-21T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2200,275,2475,68272,70747,3567,45789,3190,119726
5712,5712,2020-11-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,664,72,736,15395,16131,560,6731,786,23648
5713,5713,2020-11-22T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,156,23,179,5153,5332,208,1128,110,6570
5714,5714,2020-11-22T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,433,47,480,9578,10058,444,3616,222,13896
5715,5715,2020-11-22T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2218,201,2419,101062,103481,3217,31522,1270,136273
5716,5716,2020-11-22T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2666,249,2915,64359,67274,2665,33105,5350,105729
5717,5717,2020-11-22T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,545,56,601,12450,13051,675,10961,646,24658
5718,5718,2020-11-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3298,339,3637,78416,82053,2533,18609,1978,102640
5719,5719,2020-11-22T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1253,122,1375,14503,15878,611,30008,2241,48127
5720,5720,2020-11-22T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8391,949,9340,155066,164406,5094,186680,20524,371610
5721,5721,2020-11-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,542,88,630,14737,15367,529,10047,1180,26594
5722,5722,2020-11-22T17:00:00,ITA,14,Molise,41.55774754,14.65916051,51,11,62,2308,2370,93,1445,94,3909
5723,5723,2020-11-22T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,453,38,491,11133,11624,535,9107,469,21200
5724,5724,2020-11-22T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,420,41,461,2081,2542,159,11012,578,14132
5725,5725,2020-11-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,5132,398,5530,71482,77012,2641,66998,5565,149575
5726,5726,2020-11-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1449,188,1637,29715,31352,1327,10975,1180,43507
5727,5727,2020-11-22T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,503,70,573,11610,12183,404,5921,389,18493
5728,5728,2020-11-22T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1597,241,1838,35324,37162,1258,14781,1186,53129
5729,5729,2020-11-22T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1785,298,2083,50641,52724,1929,39765,2216,94705
5730,5730,2020-11-22T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,75,443,11129,11572,400,9864,333,21769
5731,5731,2020-11-22T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,144,14,158,1761,1919,99,3818,285,6022
5732,5732,2020-11-22T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2211,281,2492,69964,72456,2956,47005,3221,122682
5733,5733,2020-11-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,672,71,743,15606,16349,640,7135,804,24288
5734,5734,2020-11-23T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,157,23,180,5192,5372,58,1142,114,6628
5735,5735,2020-11-23T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,435,47,482,9664,10146,321,3832,239,14217
5736,5736,2020-11-23T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2331,201,2532,100977,103509,2158,33613,1309,138431
5737,5737,2020-11-23T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2738,248,2986,66394,69380,2347,33309,5384,108073
5738,5738,2020-11-23T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,565,55,620,12585,13205,377,11157,673,25035
5739,5739,2020-11-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3351,335,3686,80203,83889,2341,19066,2026,104981
5740,5740,2020-11-23T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1248,122,1370,13951,15321,285,30830,2261,48412
5741,5741,2020-11-23T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8331,945,9276,140642,149918,5289,206317,20664,376899
5742,5742,2020-11-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,550,90,640,14822,15462,161,10105,1188,26755
5743,5743,2020-11-23T17:00:00,ITA,14,Molise,41.55774754,14.65916051,57,10,67,2341,2408,91,1497,95,4000
5744,5744,2020-11-23T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,473,38,511,11104,11615,260,9371,474,21460
5745,5745,2020-11-23T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,433,43,476,2042,2518,93,11122,585,14225
5746,5746,2020-11-23T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,5112,399,5511,71412,76923,1730,68736,5646,151305
5747,5747,2020-11-23T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1499,191,1690,30289,31979,980,11288,1220,44487
5748,5748,2020-11-23T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,512,72,584,11880,12464,505,6139,395,18998
5749,5749,2020-11-23T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1604,243,1847,36066,37913,1249,15238,1227,54378
5750,5750,2020-11-23T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1832,296,2128,50291,52419,1323,41345,2264,96028
5751,5751,2020-11-23T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,371,78,449,10034,10483,105,11054,337,21874
5752,5752,2020-11-23T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,146,13,159,1690,1849,77,3960,290,6099
5753,5753,2020-11-23T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2280,290,2570,71157,73727,2540,48237,3258,125222
5754,5754,2020-11-24T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,672,71,743,15913,16656,536,7344,822,24822
5755,5755,2020-11-24T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,160,19,179,5412,5591,261,1168,130,6889
5756,5756,2020-11-24T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,429,42,471,9664,10135,307,4146,243,14524
5757,5757,2020-11-24T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2274,201,2475,100376,102851,1764,35957,1387,140195
5758,5758,2020-11-24T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2723,243,2966,68378,71344,2501,33788,5439,110571
5759,5759,2020-11-24T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,561,54,615,12732,13347,554,11543,699,25589
5760,5760,2020-11-24T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3361,345,3706,82090,85796,2509,19606,2088,107490
5761,5761,2020-11-24T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1179,121,1300,13483,14783,509,31852,2286,48921
5762,5762,2020-11-24T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8360,932,9292,139468,148760,4886,212175,20850,381785
5763,5763,2020-11-24T17:00:00,ITA,11,Marche,43.61675973,13.5188753,555,89,644,15073,15717,351,10188,1201,27106
5764,5764,2020-11-24T17:00:00,ITA,14,Molise,41.55774754,14.65916051,61,10,71,2388,2459,71,1516,96,4071
5765,5765,2020-11-24T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,459,40,499,11157,11656,160,9474,490,21620
5766,5766,2020-11-24T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,436,42,478,1994,2472,143,11297,599,14368
5767,5767,2020-11-24T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,5116,404,5520,71555,77075,2070,70581,5719,153375
5768,5768,2020-11-24T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1485,205,1690,31269,32959,1567,11823,1272,46054
5769,5769,2020-11-24T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,527,73,600,11962,12562,290,6319,407,19288
5770,5770,2020-11-24T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1601,243,1844,36355,38199,1306,16210,1275,55684
5771,5771,2020-11-24T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1771,296,2067,48639,50706,962,43973,2311,96990
5772,5772,2020-11-24T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,72,440,9757,10197,218,11548,347,22092
5773,5773,2020-11-24T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,143,14,157,1610,1767,73,4113,292,6172
5774,5774,2020-11-24T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2336,300,2636,70718,73354,2194,50709,3353,127416
5775,5775,2020-11-25T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,676,72,748,16284,17032,623,7582,831,25445
5776,5776,2020-11-25T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,154,22,176,5691,5867,329,1218,133,7218
5777,5777,2020-11-25T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,425,43,468,9796,10264,335,4345,250,14859
5778,5778,2020-11-25T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2282,192,2474,99674,102148,2815,39428,1434,143010
5779,5779,2020-11-25T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2763,249,3012,69514,72526,2130,34681,5493,112700
5780,5780,2020-11-25T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,588,54,642,12894,13536,696,12034,715,26285
5781,5781,2020-11-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3348,349,3697,82868,86565,2102,20881,2146,109592
5782,5782,2020-11-25T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1115,123,1238,12817,14055,460,33018,2308,49381
5783,5783,2020-11-25T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8114,942,9056,128973,138029,5173,227924,21005,386958
5784,5784,2020-11-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,578,94,672,15359,16031,448,10312,1211,27554
5785,5785,2020-11-25T17:00:00,ITA,14,Molise,41.55774754,14.65916051,66,10,76,2474,2550,106,1528,99,4177
5786,5786,2020-11-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,442,41,483,11117,11600,341,9863,498,21961
5787,5787,2020-11-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,421,41,462,1985,2447,179,11494,606,14547
5788,5788,2020-11-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,5095,403,5498,72423,77921,2878,72529,5803,156253
5789,5789,2020-11-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1483,210,1693,32378,34071,1511,12192,1302,47565
5790,5790,2020-11-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,515,76,591,12106,12697,351,6529,413,19639
5791,5791,2020-11-25T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1574,250,1824,36496,38320,1317,17359,1322,57001
5792,5792,2020-11-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1754,286,2040,47240,49280,986,46318,2378,97976
5793,5793,2020-11-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,361,70,431,9506,9937,386,12186,355,22478
5794,5794,2020-11-25T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,137,16,153,1530,1683,27,4219,297,6199
5795,5795,2020-11-25T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2422,305,2727,72411,75138,2660,51509,3429,130076
5796,5796,2020-11-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,694,74,768,16566,17334,570,7830,851,26015
5797,5797,2020-11-26T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,156,22,178,5922,6100,236,1218,136,7454
5798,5798,2020-11-26T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,428,45,473,9993,10466,397,4536,254,15256
5799,5799,2020-11-26T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2212,200,2412,100972,103384,3008,41151,1483,146018
5800,5800,2020-11-26T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2679,258,2937,68535,71472,2157,37835,5548,114855
5801,5801,2020-11-26T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,599,55,654,13168,13822,814,12536,741,27099
5802,5802,2020-11-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3408,352,3760,83543,87303,2260,22334,2215,111852
5803,5803,2020-11-26T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1075,114,1189,12303,13492,570,34137,2322,49951
5804,5804,2020-11-26T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7996,934,8930,131471,140401,5697,231042,21212,392655
5805,5805,2020-11-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,586,90,676,15733,16409,519,10443,1221,28073
5806,5806,2020-11-26T17:00:00,ITA,14,Molise,41.55774754,14.65916051,69,9,78,2574,2652,108,1530,103,4285
5807,5807,2020-11-26T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,434,40,474,10976,11450,292,10294,509,22253
5808,5808,2020-11-26T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,417,43,460,1902,2362,297,11867,615,14844
5809,5809,2020-11-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,4992,403,5395,73011,78406,2751,74723,5875,159004
5810,5810,2020-11-26T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1577,211,1788,33191,34979,1436,12668,1354,49001
5811,5811,2020-11-26T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,535,73,608,12363,12971,405,6655,418,20044
5812,5812,2020-11-26T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1545,253,1798,36710,38508,1768,18890,1371,58769
5813,5813,2020-11-26T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1712,281,1993,46142,48135,1351,48742,2450,99327
5814,5814,2020-11-26T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,349,68,417,9017,9434,343,13018,369,22821
5815,5815,2020-11-26T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,128,17,145,1468,1613,44,4328,302,6243
5816,5816,2020-11-26T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2447,304,2751,72401,75152,3980,55403,3501,134056
5817,5817,2020-11-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,689,74,763,16797,17560,510,8097,868,26525
5818,5818,2020-11-27T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,153,23,176,5789,5965,218,1559,139,7663
5819,5819,2020-11-27T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,432,44,476,10346,10822,468,4643,259,15724
5820,5820,2020-11-27T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2188,184,2372,101610,103982,2924,43414,1546,148942
5821,5821,2020-11-27T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2673,250,2923,67366,70289,2165,41116,5614,117019
5822,5822,2020-11-27T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,594,55,649,13606,14255,864,12932,776,27963
5823,5823,2020-11-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3407,355,3762,84172,87934,2276,23910,2284,114128
5824,5824,2020-11-27T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1019,109,1128,11883,13011,606,35210,2336,50557
5825,5825,2020-11-27T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7869,925,8794,121761,130555,5389,246096,21393,398044
5826,5826,2020-11-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,564,91,655,16188,16843,490,10490,1230,28563
5827,5827,2020-11-27T17:00:00,ITA,14,Molise,41.55774754,14.65916051,62,11,73,2552,2625,79,1631,108,4364
5828,5828,2020-11-27T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,414,42,456,11027,11483,410,10660,520,22663
5829,5829,2020-11-27T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,408,44,452,1857,2309,229,12141,623,15073
5830,5830,2020-11-27T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,4922,395,5317,72272,77589,3149,78592,5972,162153
5831,5831,2020-11-27T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1654,201,1855,34562,36417,1737,12919,1402,50738
5832,5832,2020-11-27T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,528,71,599,12556,13155,375,6837,427,20419
5833,5833,2020-11-27T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1539,250,1789,37294,39083,1566,19834,1418,60335
5834,5834,2020-11-27T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1647,278,1925,44606,46531,1117,51397,2516,100444
5835,5835,2020-11-27T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,353,62,415,8635,9050,261,13649,383,23082
5836,5836,2020-11-27T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,129,15,144,1403,1547,101,4495,302,6344
5837,5837,2020-11-27T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2440,303,2743,74145,76888,3418,57025,3561,137474
5838,5838,2020-11-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,680,77,757,17005,17762,532,8415,879,27056
5839,5839,2020-11-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,142,22,164,5909,6073,215,1663,142,7878
5840,5840,2020-11-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,410,42,452,10532,10984,426,4894,272,16150
5841,5841,2020-11-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2164,186,2350,102033,104383,2729,45693,1595,151671
5842,5842,2020-11-28T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2673,245,2918,66865,69783,2172,43717,5684,119184
5843,5843,2020-11-28T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,604,53,657,13339,13996,1432,14598,801,29395
